url,collection,date_iso,status,char_count,turn_count,speaker_count,page_format,validation_flags,scrape_timestamp
https://avalon.law.yale.edu/imt/05-03-46.asp,sessions,1946-05-03,ok,193051,806,35,F3,,2026-03-07T17:25:51.758449+00:00
https://avalon.law.yale.edu/imt/05-04-46.asp,sessions,1946-05-04,ok,63440,171,4,F2,,2026-03-07T17:25:53.406204+00:00
https://avalon.law.yale.edu/imt/05-06-46.asp,sessions,1946-05-06,ok,165516,487,14,F3,,2026-03-07T17:25:55.253351+00:00
https://avalon.law.yale.edu/imt/05-07-46.asp,sessions,1946-05-07,ok,167192,532,23,F3,,2026-03-07T17:25:57.111639+00:00
https://avalon.law.yale.edu/imt/05-08-46.asp,sessions,1946-05-08,ok,96332,162,4,F3,,2026-03-07T17:25:58.910178+00:00
https://avalon.law.yale.edu/imt/05-09-46.asp,sessions,1946-05-09,ok,163532,512,26,F3,,2026-03-07T17:26:00.712907+00:00
https://avalon.law.yale.edu/imt/05-10-46.asp,sessions,1946-05-10,ok,206401,624,20,F3,,2026-03-07T17:26:02.540626+00:00
https://avalon.law.yale.edu/imt/05-11-46.asp,sessions,1946-05-11,ok,75862,103,14,F3,,2026-03-07T17:26:04.162554+00:00
https://avalon.law.yale.edu/imt/05-13-46.asp,sessions,1946-05-13,ok,150055,507,11,F3,,2026-03-07T17:26:06.002035+00:00
https://avalon.law.yale.edu/imt/05-14-46.asp,sessions,1946-05-14,ok,146768,832,16,F3,,2026-03-07T17:26:07.782085+00:00
https://avalon.law.yale.edu/imt/05-15-46.asp,sessions,1946-05-15,ok,178648,880,18,F3,,2026-03-07T17:26:09.552103+00:00
https://avalon.law.yale.edu/imt/05-16-46.asp,sessions,1946-05-16,ok,168738,331,13,F3,,2026-03-07T17:26:11.248487+00:00
https://avalon.law.yale.edu/imt/05-17-46.asp,sessions,1946-05-17,ok,120157,191,7,F3,,2026-03-07T17:26:12.973423+00:00
https://avalon.law.yale.edu/imt/05-18-46.asp,sessions,1946-05-18,ok,98020,204,13,F3,,2026-03-07T17:26:14.837399+00:00
https://avalon.law.yale.edu/imt/05-20-46.asp,sessions,1946-05-20,ok,222561,653,11,F3,,2026-03-07T17:26:16.863263+00:00
https://avalon.law.yale.edu/imt/05-21-46.asp,sessions,1946-05-21,ok,152101,637,29,F3,,2026-03-07T17:26:18.577912+00:00
https://avalon.law.yale.edu/imt/05-22-46.asp,sessions,1946-05-22,ok,175707,676,15,F3,,2026-03-07T17:26:20.380349+00:00
https://avalon.law.yale.edu/imt/05-23-46.asp,sessions,1946-05-23,ok,163903,449,11,F3,,2026-03-07T17:26:22.100406+00:00
https://avalon.law.yale.edu/imt/05-24-46.asp,sessions,1946-05-24,ok,196348,719,16,F3,,2026-03-07T17:26:23.905467+00:00
https://avalon.law.yale.edu/imt/05-27-46.asp,sessions,1946-05-27,ok,183878,756,11,F3,,2026-03-07T17:26:25.764804+00:00
https://avalon.law.yale.edu/imt/05-28-46.asp,sessions,1946-05-28,ok,163226,892,18,F3,,2026-03-07T17:26:27.526054+00:00
https://avalon.law.yale.edu/imt/05-29-46.asp,sessions,1946-05-29,ok,158050,610,18,F3,,2026-03-07T17:26:29.295462+00:00
https://avalon.law.yale.edu/imt/05-30-46.asp,sessions,1946-05-30,ok,168219,702,12,F3,,2026-03-07T17:26:31.186872+00:00
https://avalon.law.yale.edu/imt/05-31-46.asp,sessions,1946-05-31,ok,202310,897,19,F3,,2026-03-07T17:26:33.025139+00:00
https://avalon.law.yale.edu/imt/06-01-46.asp,sessions,1946-06-01,ok,101547,525,18,F3,,2026-03-07T17:26:34.670943+00:00
https://avalon.law.yale.edu/imt/06-03-46.asp,sessions,1946-06-03,ok,140128,526,21,F3,,2026-03-07T17:26:36.537315+00:00
https://avalon.law.yale.edu/imt/06-04-46.asp,sessions,1946-06-04,ok,153380,489,9,F3,,2026-03-07T17:26:38.321579+00:00
https://avalon.law.yale.edu/imt/06-05-46.asp,sessions,1946-06-05,ok,169723,605,19,F3,,2026-03-07T17:26:40.018307+00:00
https://avalon.law.yale.edu/imt/06-06-46.asp,sessions,1946-06-06,ok,187686,616,10,F3,,2026-03-07T17:26:41.815019+00:00
https://avalon.law.yale.edu/imt/06-07-46.asp,sessions,1946-06-07,ok,158983,630,15,F3,,2026-03-07T17:26:43.554439+00:00
https://avalon.law.yale.edu/imt/06-08-46.asp,sessions,1946-06-08,ok,96051,309,23,F3,,2026-03-07T17:26:45.285230+00:00
https://avalon.law.yale.edu/imt/06-10-46.asp,sessions,1946-06-10,ok,161359,374,6,F3,,2026-03-07T17:26:47.072424+00:00
https://avalon.law.yale.edu/imt/06-11-46.asp,sessions,1946-06-11,ok,153286,615,21,F3,,2026-03-07T17:26:48.864734+00:00
https://avalon.law.yale.edu/imt/06-12-46.asp,sessions,1946-06-12,ok,199758,894,19,F3,,2026-03-07T17:26:50.698493+00:00
https://avalon.law.yale.edu/imt/06-13-46.asp,sessions,1946-06-13,ok,162358,674,20,F3,,2026-03-07T17:26:52.471394+00:00
https://avalon.law.yale.edu/imt/06-14-46.asp,sessions,1946-06-14,ok,153079,507,20,F3,,2026-03-07T17:26:54.420704+00:00
https://avalon.law.yale.edu/imt/06-17-46.asp,sessions,1946-06-17,ok,135359,216,7,F3,,2026-03-07T17:26:56.143523+00:00
https://avalon.law.yale.edu/imt/06-18-46.asp,sessions,1946-06-18,ok,172985,476,6,F3,,2026-03-07T17:26:57.965931+00:00
https://avalon.law.yale.edu/imt/06-19-46.asp,sessions,1946-06-19,ok,179736,522,13,F3,,2026-03-07T17:26:59.713338+00:00
https://avalon.law.yale.edu/imt/06-20-46.asp,sessions,1946-06-20,ok,178980,411,5,F3,,2026-03-07T17:27:01.474109+00:00
https://avalon.law.yale.edu/imt/06-21-46.asp,sessions,1946-06-21,ok,201072,688,29,F3,,2026-03-07T17:27:03.278477+00:00
https://avalon.law.yale.edu/imt/06-22-46.asp,sessions,1946-06-22,ok,81300,165,5,F3,,2026-03-07T17:27:05.083708+00:00
https://avalon.law.yale.edu/imt/06-24-46.asp,sessions,1946-06-24,ok,146846,276,5,F3,,2026-03-07T17:27:07.047726+00:00
https://avalon.law.yale.edu/imt/06-25-46.asp,sessions,1946-06-25,ok,201318,575,19,F3,,2026-03-07T17:27:09.002652+00:00
https://avalon.law.yale.edu/imt/06-26-46.asp,sessions,1946-06-26,ok,183468,576,31,F3,,2026-03-07T17:27:10.756776+00:00
https://avalon.law.yale.edu/imt/06-27-46.asp,sessions,1946-06-27,ok,85088,189,8,F3,,2026-03-07T17:27:12.539972+00:00
https://avalon.law.yale.edu/imt/06-28-46.asp,sessions,1946-06-28,ok,167680,618,20,F3,,2026-03-07T17:27:14.342318+00:00
https://avalon.law.yale.edu/imt/06-29-46.asp,sessions,1946-06-29,ok,81215,251,14,F3,,2026-03-07T17:27:16.052478+00:00
https://avalon.law.yale.edu/imt/07-01-46.asp,sessions,1946-07-01,ok,160011,851,26,F3,,2026-03-07T17:27:17.930462+00:00
https://avalon.law.yale.edu/imt/07-02-46.asp,sessions,1946-07-02,ok,140914,453,23,F3,,2026-03-07T17:27:19.609935+00:00
https://avalon.law.yale.edu/imt/07-03-46.asp,sessions,1946-07-03,ok,170519,453,32,F3,,2026-03-07T17:27:21.520035+00:00
https://avalon.law.yale.edu/imt/07-04-46.asp,sessions,1946-07-04,ok,177046,25,8,F3,,2026-03-07T17:27:23.233512+00:00
https://avalon.law.yale.edu/imt/07-05-46.asp,sessions,1946-07-05,ok,172762,74,5,F3,,2026-03-07T17:27:25.003937+00:00
https://avalon.law.yale.edu/imt/07-08-46.asp,sessions,1946-07-08,ok,264135,41,5,F3,,2026-03-07T17:27:26.818196+00:00
https://avalon.law.yale.edu/imt/07-09-46.asp,sessions,1946-07-09,ok,274461,43,9,F3,,2026-03-07T17:27:28.615309+00:00
https://avalon.law.yale.edu/imt/07-10-46.asp,sessions,1946-07-10,ok,129164,18,4,F3,,2026-03-07T17:27:30.334312+00:00
https://avalon.law.yale.edu/imt/07-11-46.asp,sessions,1946-07-11,ok,185500,24,8,F3,,2026-03-07T17:27:32.128662+00:00
https://avalon.law.yale.edu/imt/07-12-46.asp,sessions,1946-07-12,ok,183338,11,4,F3,,2026-03-07T17:27:33.886334+00:00
https://avalon.law.yale.edu/imt/07-15-46.asp,sessions,1946-07-15,ok,205227,130,23,F3,,2026-03-07T17:27:35.627851+00:00
https://avalon.law.yale.edu/imt/07-16-46.asp,sessions,1946-07-16,ok,230112,33,7,F3,,2026-03-07T17:27:37.690269+00:00
https://avalon.law.yale.edu/imt/07-17-46.asp,sessions,1946-07-17,ok,115326,23,5,F3,,2026-03-07T17:27:39.401812+00:00
https://avalon.law.yale.edu/imt/07-18-46.asp,sessions,1946-07-18,ok,201991,15,8,F3,,2026-03-07T17:27:41.215383+00:00
https://avalon.law.yale.edu/imt/07-19-46.asp,sessions,1946-07-19,ok,248897,45,9,F3,,2026-03-07T17:27:43.002961+00:00
https://avalon.law.yale.edu/imt/07-22-46.asp,sessions,1946-07-22,ok,217978,131,23,F3,,2026-03-07T17:27:44.756185+00:00
https://avalon.law.yale.edu/imt/07-23-46.asp,sessions,1946-07-23,ok,305283,19,8,F3,,2026-03-07T17:27:46.766586+00:00
https://avalon.law.yale.edu/imt/07-24-46.asp,sessions,1946-07-24,ok,218113,90,13,F3,,2026-03-07T17:27:48.495222+00:00
https://avalon.law.yale.edu/imt/07-25-46.asp,sessions,1946-07-25,ok,197672,11,5,F3,,2026-03-07T17:27:50.257371+00:00
https://avalon.law.yale.edu/imt/07-26-46.asp,sessions,1946-07-26,ok,234082,16,6,F3,,2026-03-07T17:27:52.061641+00:00
https://avalon.law.yale.edu/imt/07-27-46.asp,sessions,1946-07-27,ok,147007,4,2,F3,,2026-03-07T17:27:53.794347+00:00
https://avalon.law.yale.edu/imt/07-29-46.asp,sessions,1946-07-29,ok,251684,9,5,F3,,2026-03-07T17:27:55.628850+00:00
https://avalon.law.yale.edu/imt/07-30-46.asp,sessions,1946-07-30,ok,185110,544,27,NONE,NO_PAGE_NUMBERS,2026-03-07T17:27:57.377833+00:00
https://avalon.law.yale.edu/imt/07-31-46.asp,sessions,1946-07-31,ok,163946,717,41,NONE,NO_PAGE_NUMBERS,2026-03-07T17:27:59.151030+00:00
https://avalon.law.yale.edu/imt/08-01-46.asp,sessions,1946-08-01,ok,174677,790,37,F3,,2026-03-07T17:28:00.926272+00:00
https://avalon.law.yale.edu/imt/08-02-46.asp,sessions,1946-08-02,ok,156727,675,36,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:02.683527+00:00
https://avalon.law.yale.edu/imt/08-03-46.asp,sessions,1946-08-03,ok,77045,296,23,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:04.329347+00:00
https://avalon.law.yale.edu/imt/08-05-46.asp,sessions,1946-08-05,ok,152244,463,24,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:06.176234+00:00
https://avalon.law.yale.edu/imt/08-06-46.asp,sessions,1946-08-06,ok,173131,560,24,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:07.936167+00:00
https://avalon.law.yale.edu/imt/08-07-46.asp,sessions,1946-08-07,ok,166196,513,28,F3,,2026-03-07T17:28:10.849886+00:00
https://avalon.law.yale.edu/imt/08-08-46.asp,sessions,1946-08-08,ok,96543,352,14,F3,,2026-03-07T17:28:11.773033+00:00
https://avalon.law.yale.edu/imt/08-09-46.asp,sessions,1946-08-09,ok,192179,716,40,F3,,2026-03-07T17:28:13.612697+00:00
https://avalon.law.yale.edu/imt/08-10-46.asp,sessions,1946-08-10,ok,105014,344,13,F3,,2026-03-07T17:28:15.291620+00:00
https://avalon.law.yale.edu/imt/08-12-46.asp,sessions,1946-08-12,ok,172293,632,34,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:17.079672+00:00
https://avalon.law.yale.edu/imt/08-13-46.asp,sessions,1946-08-13,ok,170028,686,27,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:18.848082+00:00
https://avalon.law.yale.edu/imt/08-14-46.asp,sessions,1946-08-14,ok,102884,279,12,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:20.557490+00:00
https://avalon.law.yale.edu/imt/08-15-46.asp,sessions,1946-08-15,ok,91848,204,16,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:22.299141+00:00
https://avalon.law.yale.edu/imt/08-16-46.asp,sessions,1946-08-16,ok,169767,368,28,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:24.137655+00:00
https://avalon.law.yale.edu/imt/08-19-46.asp,sessions,1946-08-19,ok,73069,118,15,NONE,NO_PAGE_NUMBERS,2026-03-07T17:28:25.815646+00:00
https://avalon.law.yale.edu/imt/08-20-46.asp,sessions,1946-08-20,ok,155298,0,0,NONE,NO_SPEAKER_TURNS|NO_PAGE_NUMBERS,2026-03-07T17:28:27.625280+00:00
https://avalon.law.yale.edu/imt/08-21-46.asp,sessions,1946-08-21,ok,150715,0,0,NONE,NO_SPEAKER_TURNS|NO_PAGE_NUMBERS,2026-03-07T17:28:29.390070+00:00
https://avalon.law.yale.edu/imt/08-22-46.asp,sessions,1946-08-22,ok,158815,207,18,F3,,2026-03-07T17:28:31.217972+00:00
https://avalon.law.yale.edu/imt/08-23-46.asp,sessions,1946-08-23,ok,241180,54,7,F3,,2026-03-07T17:28:33.021154+00:00
https://avalon.law.yale.edu/imt/08-26-46.asp,sessions,1946-08-26,ok,265072,255,11,F3,,2026-03-07T17:28:35.060411+00:00
https://avalon.law.yale.edu/imt/08-27-46.asp,sessions,1946-08-27,ok,290726,152,11,F3,,2026-03-07T17:28:37.014917+00:00
https://avalon.law.yale.edu/imt/08-28-46.asp,sessions,1946-08-28,ok,243904,43,13,F3,,2026-03-07T17:28:39.015065+00:00
https://avalon.law.yale.edu/imt/08-29-46.asp,sessions,1946-08-29,ok,274192,26,4,F3,,2026-03-07T17:28:41.037218+00:00
https://avalon.law.yale.edu/imt/08-30-46.asp,sessions,1946-08-30,ok,268001,55,14,F3,,2026-03-07T17:28:43.084517+00:00
https://avalon.law.yale.edu/imt/08-31-46.asp,sessions,1946-08-31,ok,130928,60,29,F3,,2026-03-07T17:28:44.772177+00:00
https://avalon.law.yale.edu/imt/09-30-46.asp,sessions,1946-09-30,ok,310765,19,8,F3,,2026-03-07T17:28:46.972408+00:00
https://avalon.law.yale.edu/imt/10-01-46.asp,sessions,1946-10-01,ok,184939,20,5,F3,,2026-03-07T17:28:48.988552+00:00
https://avalon.law.yale.edu/imt/judgen.asp,judgment,,ok,13331,0,0,NONE,,2026-03-07T17:28:52.433843+00:00
https://avalon.law.yale.edu/imt/judprov.asp,judgment,,ok,9167,0,0,NONE,,2026-03-07T17:28:54.354268+00:00
https://avalon.law.yale.edu/imt/judnazi.asp,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:28:56.128405+00:00
https://avalon.law.yale.edu/imt/judnazi.asp#origin,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:28:57.875992+00:00
https://avalon.law.yale.edu/imt/judnazi.asp#consol,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:28:59.662867+00:00
https://avalon.law.yale.edu/imt/judnazi.asp#measures,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:29:01.414601+00:00
https://avalon.law.yale.edu/imt/judnazi.asp#common,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:29:03.169974+00:00
https://avalon.law.yale.edu/imt/judnazi.asp#prep,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:29:04.919884+00:00
https://avalon.law.yale.edu/imt/judnazi.asp#plan,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:29:06.665668+00:00
https://avalon.law.yale.edu/imt/judnazi.asp#conf,judgment,,ok,51736,0,0,NONE,,2026-03-07T17:29:08.400558+00:00
https://avalon.law.yale.edu/imt/judaus.asp,judgment,,ok,13902,0,0,NONE,,2026-03-07T17:29:10.123850+00:00
https://avalon.law.yale.edu/imt/judseize.asp,judgment,,ok,15410,0,0,NONE,,2026-03-07T17:29:11.875925+00:00
https://avalon.law.yale.edu/imt/judpolan.asp,judgment,,ok,25165,0,0,NONE,,2026-03-07T17:29:13.624150+00:00
https://avalon.law.yale.edu/imt/juddenma.asp,judgment,,ok,18628,0,0,NONE,,2026-03-07T17:29:15.408371+00:00
https://avalon.law.yale.edu/imt/judbelg.asp,judgment,,ok,10521,0,0,NONE,,2026-03-07T17:29:17.155146+00:00
https://avalon.law.yale.edu/imt/judyugo.asp,judgment,,ok,12968,0,0,NONE,,2026-03-07T17:29:18.904054+00:00
https://avalon.law.yale.edu/imt/judsov.asp,judgment,,ok,12426,0,0,NONE,,2026-03-07T17:29:20.649485+00:00
https://avalon.law.yale.edu/imt/judunite.asp,judgment,,ok,9455,0,0,NONE,,2026-03-07T17:29:22.389027+00:00
https://avalon.law.yale.edu/imt/judviol.asp,judgment,,ok,12768,0,0,NONE,,2026-03-07T17:29:24.152932+00:00
https://avalon.law.yale.edu/imt/judviol.asp#general,judgment,,ok,12768,0,0,NONE,,2026-03-07T17:29:25.898713+00:00
https://avalon.law.yale.edu/imt/judviol.asp#hague,judgment,,ok,12768,0,0,NONE,,2026-03-07T17:29:27.638567+00:00
https://avalon.law.yale.edu/imt/judviol.asp#treaties,judgment,,ok,12768,0,0,NONE,,2026-03-07T17:29:29.375711+00:00
https://avalon.law.yale.edu/imt/judlawch.asp,judgment,,ok,23045,0,0,NONE,,2026-03-07T17:29:31.116394+00:00
https://avalon.law.yale.edu/imt/judlawco.asp,judgment,,ok,13715,0,0,NONE,,2026-03-07T17:29:32.859075+00:00
https://avalon.law.yale.edu/imt/judwarcr.asp,judgment,,ok,80329,0,0,NONE,,2026-03-07T17:29:34.630720+00:00
https://avalon.law.yale.edu/imt/judwarcr.asp#general,judgment,,ok,80329,0,0,NONE,,2026-03-07T17:29:36.367233+00:00
https://avalon.law.yale.edu/imt/judwarcr.asp#prisoners,judgment,,ok,80329,0,0,NONE,,2026-03-07T17:29:38.161929+00:00
https://avalon.law.yale.edu/imt/judwarcr.asp#civilian,judgment,,ok,80329,0,0,NONE,,2026-03-07T17:29:40.030856+00:00
https://avalon.law.yale.edu/imt/judwarcr.asp#slave,judgment,,ok,80329,0,0,NONE,,2026-03-07T17:29:41.908574+00:00
https://avalon.law.yale.edu/imt/judwarcr.asp#persecution,judgment,,ok,80329,0,0,NONE,,2026-03-07T17:29:43.696137+00:00
https://avalon.law.yale.edu/imt/judlawre.asp,judgment,,ok,12490,0,0,NONE,,2026-03-07T17:29:45.416849+00:00
https://avalon.law.yale.edu/imt/judorg.asp,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:47.231574+00:00
https://avalon.law.yale.edu/imt/judorg.asp#general,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:48.985767+00:00
https://avalon.law.yale.edu/imt/judorg.asp#leadership,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:50.733209+00:00
https://avalon.law.yale.edu/imt/judorg.asp#gestapo,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:52.473152+00:00
https://avalon.law.yale.edu/imt/judorg.asp#ss,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:54.220508+00:00
https://avalon.law.yale.edu/imt/judorg.asp#sa,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:55.965771+00:00
https://avalon.law.yale.edu/imt/judorg.asp#reich,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:57.710659+00:00
https://avalon.law.yale.edu/imt/judorg.asp#staff,judgment,,ok,76400,0,0,NONE,,2026-03-07T17:29:59.449381+00:00
https://avalon.law.yale.edu/imt/judgoeri.asp,judgment,,ok,14837,0,0,NONE,,2026-03-07T17:30:01.171439+00:00
https://avalon.law.yale.edu/imt/judhess.asp,judgment,,ok,13054,0,0,NONE,,2026-03-07T17:30:02.953820+00:00
https://avalon.law.yale.edu/imt/judribb.asp,judgment,,ok,14740,0,0,NONE,,2026-03-07T17:30:04.693096+00:00
https://avalon.law.yale.edu/imt/judkeite.asp,judgment,,ok,14461,0,0,NONE,,2026-03-07T17:30:06.442675+00:00
https://avalon.law.yale.edu/imt/judkalt.asp,judgment,,ok,13091,0,0,NONE,,2026-03-07T17:30:08.188467+00:00
https://avalon.law.yale.edu/imt/judrosen.asp,judgment,,ok,13529,0,0,NONE,,2026-03-07T17:30:09.957565+00:00
https://avalon.law.yale.edu/imt/judfrank.asp,judgment,,ok,13361,0,0,NONE,,2026-03-07T17:30:11.954834+00:00
https://avalon.law.yale.edu/imt/judfrick.asp,judgment,,ok,14214,0,0,NONE,,2026-03-07T17:30:13.679382+00:00
https://avalon.law.yale.edu/imt/judstrei.asp,judgment,,ok,13283,0,0,NONE,,2026-03-07T17:30:15.443134+00:00
https://avalon.law.yale.edu/imt/judfunk.asp,judgment,,ok,13782,0,0,NONE,,2026-03-07T17:30:17.194234+00:00
https://avalon.law.yale.edu/imt/judschac.asp,judgment,,ok,15795,0,0,NONE,,2026-03-07T17:30:18.937410+00:00
https://avalon.law.yale.edu/imt/juddoeni.asp,judgment,,ok,19360,0,0,NONE,,2026-03-07T17:30:20.686119+00:00
https://avalon.law.yale.edu/imt/judraede.asp,judgment,,ok,12901,0,0,NONE,,2026-03-07T17:30:22.434425+00:00
https://avalon.law.yale.edu/imt/judschir.asp,judgment,,ok,13539,0,0,NONE,,2026-03-07T17:30:24.271261+00:00
https://avalon.law.yale.edu/imt/judsauck.asp,judgment,,ok,11546,0,0,NONE,,2026-03-07T17:30:26.022657+00:00
https://avalon.law.yale.edu/imt/judjodl.asp,judgment,,ok,14555,0,0,NONE,,2026-03-07T17:30:27.769049+00:00
https://avalon.law.yale.edu/imt/judpapen.asp,judgment,,ok,13130,0,0,NONE,,2026-03-07T17:30:29.516704+00:00
https://avalon.law.yale.edu/imt/judseyss.asp,judgment,,ok,13572,0,0,NONE,,2026-03-07T17:30:31.270127+00:00
https://avalon.law.yale.edu/imt/judspeer.asp,judgment,,ok,14632,0,0,NONE,,2026-03-07T17:30:33.018359+00:00
https://avalon.law.yale.edu/imt/judneur.asp,judgment,,ok,14321,0,0,NONE,,2026-03-07T17:30:34.780496+00:00
https://avalon.law.yale.edu/imt/judfritz.asp,judgment,,ok,12328,0,0,NONE,,2026-03-07T17:30:36.518935+00:00
https://avalon.law.yale.edu/imt/judborma.asp,judgment,,ok,13422,0,0,NONE,,2026-03-07T17:30:38.318062+00:00
https://avalon.law.yale.edu/imt/juddiss.asp#general,judgment,,ok,67991,0,0,NONE,,2026-03-07T17:30:40.089366+00:00
https://avalon.law.yale.edu/imt/juddiss.asp#schacht,judgment,,ok,67991,0,0,NONE,,2026-03-07T17:30:42.140276+00:00
https://avalon.law.yale.edu/imt/juddiss.asp#papen,judgment,,ok,67991,0,0,NONE,,2026-03-07T17:30:43.892314+00:00
